BranchKey,Date,SubsidiaryAccountKey,BudgetAmount,ActualAmount
3,2024-07-01,6005001001,-189250,-125240.28
3,2024-07-01,6005002002,-38330,-26269.81
3,2024-07-01,6005003003,-6050,-4887.27
3,2024-07-01,6005004004,-75920,-59870.88
3,2024-07-01,6005005005,-11570,-7330.98
3,2024-07-01,6005006006,-57370,-42764.89
3,2024-07-01,8001001001,-1820,-772.63
3,2024-07-01,8001002002,-1640,-1334.57
3,2024-07-01,8002001001,6160,-0.01
3,2024-07-01,8002002002,16900,16857.96
3,2024-07-01,8003001001,-1700,-1615.54
3,2024-07-01,10001001001,-173170,-135465.8
3,2024-07-01,10001002002,-159550,-108372.64
3,2024-08-01,1001001001,11918420,11928021.05
3,2024-08-01,1001002002,2562560,2490154.42
3,2024-08-01,2001001001,-76180,-44279.73
3,2024-08-01,2003001001,-59790,-57478.2
3,2024-08-01,2003002002,-36950,-38966.28
3,2024-08-01,2004001001,-2893370,-2883635.09
3,2024-08-01,2005001001,-1142950,-1095781.34
3,2024-08-01,2005002002,-246010,-237899.9
3,2024-08-01,2005003003,-33360,-19168.49
3,2024-08-01,4001001001,-1618288.16,-1554698.25
3,2024-08-01,4001002007,-127609.52,-124375.84
3,2024-08-01,4001003010,-106050.47,-108828.86
3,2024-08-01,4002001001,-2160930,-2034384.95
3,2024-08-01,4002002002,-1037230,-884515.11
3,2024-08-01,4002003003,-1431470,-1503675.8
3,2024-08-01,4003001001,-644510,-796063.7
3,2024-08-01,4003002002,-231020,-176902.9
3,2024-08-01,4003003003,-1272020,-1273701.93
3,2024-08-01,4003004004,-14480,-17690.16
3,2024-08-01,6001001001,-323838.28,-327304.88
3,2024-08-01,6001002007,-27250.53,-26184.38
3,2024-08-01,6001003010,-19548.62,-19638.28
3,2024-08-01,6002001001,-93210,-88451.37
3,2024-08-01,6002002002,-42000,-44225.6
3,2024-08-01,6003001001,-22670,-22112.74
3,2024-08-01,6003002002,-42090,-42456.58
3,2024-08-01,6003003003,-41600,-41572.09
3,2024-08-01,6004001001,-100540,-95527.49
3,2024-08-01,6005001001,-189250,-183979
3,2024-08-01,6005002002,-38330,-36264.98
3,2024-08-01,6005003003,-6050,-5306.95
3,2024-08-01,6005004004,-75920,-66338.47
3,2024-08-01,6005005005,-11570,-13267.59
3,2024-08-01,6005006006,-57370,-60146.9
3,2024-08-01,8001001001,-1820,-2422.23
3,2024-08-01,8001002002,-1640,-908.31
3,2024-08-01,8002001001,6160,36333.78
3,2024-08-01,8002002002,16900,20185.43
3,2024-08-01,8003001001,-1700,-1917.6
3,2024-08-01,10001001001,-173170,-173018.1
3,2024-08-01,10001002002,-159550,-168692.65
3,2024-09-01,1001001001,11918420,11502930.57
3,2024-09-01,1001002002,2562560,2250338.03
3,2024-09-01,2001001001,-76180,-88972.7
3,2024-09-01,2003001001,-59790,-58119.67
3,2024-09-01,2003002002,-36950,-28649.3
3,2024-09-01,2004001001,-2893370,-2750653.72
3,2024-09-01,2005001001,-1142950,-1045248.41
3,2024-09-01,2005002002,-246010,-226928.93
3,2024-09-01,2005003003,-33360,-39358.87
3,2024-09-01,4001001001,-1618288.16,-1578202.06
3,2024-09-01,4001002007,-127609.52,-126256.15
3,2024-09-01,4001003010,-106050.47,-110474.13
3,2024-09-01,4002001001,-2160930,-2132482.18
3,2024-09-01,4002002002,-1037230,-852992.75
3,2024-09-01,4002003003,-1431470,-1364788.55
3,2024-09-01,4003001001,-644510,-614154.88
3,2024-09-01,4003002002,-231020,-170598.44
3,2024-09-01,4003003003,-1272020,-1228309.8
3,2024-09-01,4003004004,-14480,-8529.82
3,2024-09-01,6001001001,-323838.28,-394550.5
3,2024-09-01,6001002007,-27250.53,-31564.03
3,2024-09-01,6001003010,-19548.62,-23673.02
3,2024-09-01,6002001001,-93210,-85299.16
3,2024-09-01,6002002002,-42000,-42649.53
3,2024-09-01,6003001001,-22670,-23030.68
3,2024-09-01,6003002002,-42090,-35825.58
3,2024-09-01,6003003003,-41600,-40090.53
3,2024-09-01,6004001001,-100540,-99800.01
3,2024-09-01,6005001001,-189250,-177422.4
3,2024-09-01,6005002002,-38330,-35825.57
3,2024-09-01,6005003003,-6050,-5117.81
3,2024-09-01,6005004004,-75920,-56297.41
3,2024-09-01,6005005005,-11570,-11088.77
3,2024-09-01,6005006006,-57370,-42649.5
3,2024-09-01,8001001001,-1820,-2021.71
3,2024-09-01,8001002002,-1640,-2117.99
3,2024-09-01,8002001001,6160,2888.18
3,2024-09-01,8002002002,16900,19254.55
3,2024-09-01,8003001001,-1700,-1347.8
3,2024-09-01,10001001001,-173170,-165039.22
3,2024-09-01,10001002002,-159550,-160913.24
3,2024-10-01,1001001001,11918420,11664459.53
3,2024-10-01,1001002002,2562560,2326180.52
3,2024-10-01,2001001001,-76180,-82662.29
3,2024-10-01,2003001001,-59790,-59636.31
3,2024-10-01,2003002002,-36950,-40548.5
3,2024-10-01,2004001001,-2893370,-2798128.01
3,2024-10-01,2005001001,-1142950,-1063288.64
3,2024-10-01,2005002002,-246010,-230845.56
3,2024-10-01,2005003003,-33360,-47197.76
3,2024-10-01,4001001001,-1618288.16,-1600363.84
3,2024-10-01,4001002007,-127609.52,-128029.1
3,2024-10-01,4001003010,-106050.47,-96021.82
3,2024-10-01,4002001001,-2160930,-1989433.19
3,2024-10-01,4002002002,-1037230,-1037965.07
3,2024-10-01,4002003003,-1431470,-1297456.38
3,2024-10-01,4003001001,-644510,-544931.71
3,2024-10-01,4003002002,-231020,-172994.06
3,2024-10-01,4003003003,-1272020,-1245558.23
3,2024-10-01,4003004004,-14480,-8649.55
3,2024-10-01,6001001001,-323838.28,-240054.56
3,2024-10-01,6001002007,-27250.53,-19204.36
3,2024-10-01,6001003010,-19548.62,-14403.26
3,2024-10-01,6002001001,-93210,-86496.97
3,2024-10-01,6002002002,-42000,-43248.4
3,2024-10-01,6003001001,-22670,-23354.08
3,2024-10-01,6003002002,-42090,-36328.64
3,2024-10-01,6003003003,-41600,-40653.5
3,2024-10-01,6004001001,-100540,-101201.45
3,2024-10-01,6005001001,-189250,-178183.87
3,2024-10-01,6005002002,-38330,-37193.63
3,2024-10-01,6005003003,-6050,-4324.69
3,2024-10-01,6005004004,-75920,-71792.45
3,2024-10-01,6005005005,-11570,-10379.51
3,2024-10-01,6005006006,-57370,-44978.33
3,2024-10-01,8001001001,-1820,-2448.34
3,2024-10-01,8001002002,-1640,-1175.19
3,2024-10-01,8002001001,6160,-11752.11
3,2024-10-01,8002002002,16900,13710.8
3,2024-10-01,8003001001,-1700,-1273.13
3,2024-10-01,10001001001,-173170,-188873.64
3,2024-10-01,10001002002,-159550,-163690.49
3,2024-11-01,1001001001,11918420,11362719.55
3,2024-11-01,1001002002,2562560,2397716.18
3,2024-11-01,2001001001,-76180,-67252.83
3,2024-11-01,2003001001,-59790,-58185.47
3,2024-11-01,2003002002,-36950,-16025.54
3,2024-11-01,2004001001,-2893370,-2752087.15
3,2024-11-01,2005001001,-1142950,-1045793.12
3,2024-11-01,2005002002,-246010,-227047.19
3,2024-11-01,2005003003,-33360,-22362.38
3,2024-11-01,4001001001,-1618288.16,-1403068.59
3,2024-11-01,4001002007,-127609.52,-112245.48
3,2024-11-01,4001003010,-106050.47,-84184.1
3,2024-11-01,4002001001,-2160930,-2022229.5
3,2024-11-01,4002002002,-1037230,-1011114.67
3,2024-11-01,4002003003,-1431470,-1263893.36
3,2024-11-01,4003001001,-644510,-530835.22
3,2024-11-01,4003002002,-231020,-252778.52
3,2024-11-01,4003003003,-1272020,-1213337.73
3,2024-11-01,4003004004,-14480,-16851.75
3,2024-11-01,6001001001,-323838.28,-311793.01
3,2024-11-01,6001002007,-27250.53,-24943.44
3,2024-11-01,6001003010,-19548.62,-21825.5
3,2024-11-01,6002001001,-93210,-84259.41
3,2024-11-01,6002002002,-42000,-33703.65
3,2024-11-01,6003001001,-22670,-21064.74
3,2024-11-01,6003002002,-42090,-37916.64
3,2024-11-01,6003003003,-41600,-37916.65
3,2024-11-01,6004001001,-100540,-91000.21
3,2024-11-01,6005001001,-189250,-176102.35
3,2024-11-01,6005002002,-38330,-35388.86
3,2024-11-01,6005003003,-6050,-4212.82
3,2024-11-01,6005004004,-75920,-72463.08
3,2024-11-01,6005005005,-11570,-9268.4
3,2024-11-01,6005006006,-57370,-58981.54
3,2024-11-01,8001001001,-1820,-1155.86
3,2024-11-01,8001002002,-1640,-963.22
3,2024-11-01,8002001001,6160,-5779.38
3,2024-11-01,8002002002,16900,11558.75
3,2024-11-01,8003001001,-1700,-866.89
3,2024-11-01,10001001001,-173170,-165125.23
3,2024-11-01,10001002002,-159550,-136228.31
3,2024-12-01,1001001001,11918420,18878572.17
3,2024-12-01,1001002002,2562560,4007987.37
3,2024-12-01,2001001001,-76180,-116900.03
3,2024-12-01,2003001001,-59790,-91155.46
3,2024-12-01,2003002002,-36950,-71374.81
3,2024-12-01,2004001001,-2893370,-4577311.91
3,2024-12-01,2005001001,-1142950,-1739378.52
3,2024-12-01,2005002002,-246010,-377628.23
3,2024-12-01,2005003003,-33360,-49198.04
3,2024-12-01,4001001001,-1618288.16,-2590140.09
3,2024-12-01,4001002007,-127609.52,-207211.2
3,2024-12-01,4001003010,-106050.47,-155408.4
3,2024-12-01,4002001001,-2160930,-3499822.89
3,2024-12-01,4002002002,-1037230,-1679914.94
3,2024-12-01,4002003003,-1431470,-2099893.67
3,2024-12-01,4003001001,-644510,-1007948.99
3,2024-12-01,4003002002,-231020,-419978.62
3,2024-12-01,4003003003,-1272020,-1889904.42
3,2024-12-01,4003004004,-14480,-27998.42
3,2024-12-01,6001001001,-323838.28,-388521
3,2024-12-01,6001002007,-27250.53,-31081.67
3,2024-12-01,6001003010,-19548.62,-23311.25
3,2024-12-01,6002001001,-93210,-139992.79
3,2024-12-01,6002002002,-42000,-69996.31
3,2024-12-01,6003001001,-22670,-32198.21
3,2024-12-01,6003002002,-42090,-68596.38
3,2024-12-01,6003003003,-41600,-64396.58
3,2024-12-01,6004001001,-100540,-141392.71
3,2024-12-01,6005001001,-189250,-284185.48
3,2024-12-01,6005002002,-38330,-57396.97
3,2024-12-01,6005003003,-6050,-12599.19
3,2024-12-01,6005004004,-75920,-137192.96
3,2024-12-01,6005005005,-11570,-19598.85
3,2024-12-01,6005006006,-57370,-90995.24
3,2024-12-01,8001001001,-1820,-1922.45
3,2024-12-01,8001002002,-1640,-3204.11
3,2024-12-01,8002001001,6160,14418.52
3,2024-12-01,8002002002,16900,22428.81
3,2024-12-01,8003001001,-1700,-3043.89
3,2024-12-01,10001001001,-173170,-240308.87
3,2024-12-01,10001002002,-159550,-226576.94
3,2025-01-01,1001001001,50653430,36055222.47
3,2025-01-01,1001002002,12822650,9118673.14
3,2025-01-01,2001001001,-341840,-224707
3,2025-01-01,2003001001,-259930,-181026.87
3,2025-01-01,2003002002,-139620,-121422.01
3,2025-01-01,2004001001,-13229660,-9034779.12
3,2025-01-01,2005001001,-4911820,-3433216.07
3,2025-01-01,2005002002,-1076280,-745369.28
3,2025-01-01,2005003003,-121650,-72419.53
3,2025-01-01,4001001001,-7051733.72,-4946776.51
3,2025-01-01,4001002007,-557583.18,-395742.11
3,2025-01-01,4001003010,-454057.23,-346274.34
3,2025-01-01,4002001001,-9004900,-6416768.09
3,2025-01-01,4002002002,-4375420,-2941018.66
3,2025-01-01,4002003003,-6238040,-4545210.67
3,2025-01-01,4003001001,-3054010,-2165659.27
3,2025-01-01,4003002002,-1005580,-802095.9
3,2025-01-01,4003003003,-5403070,-3850060.92
3,2025-01-01,4003004004,-54170,-26736.38
3,2025-01-01,6001001001,-1485741.02,-1236694.12
3,2025-01-01,6001002007,-113896.38,-98935.51
3,2025-01-01,6001003010,-96839.84,-74201.64
3,2025-01-01,6002001001,-387340,-267365.2
3,2025-01-01,6002002002,-170400,-106946
3,2025-01-01,6003001001,-102240,-69514.84
3,2025-01-01,6003002002,-185600,-117640.61
3,2025-01-01,6003003003,-174580,-125661.58
3,2025-01-01,6004001001,-411560,-312817.3
3,2025-01-01,6005001001,-795240,-561467.06
3,2025-01-01,6005002002,-161620,-117640.6
3,2025-01-01,6005003003,-34080,-26736.38
3,2025-01-01,6005004004,-302930,-248649.61
3,2025-01-01,6005005005,-49720,-34757.35
3,2025-01-01,6005006006,-226340,-173787.34
3,2025-01-01,8001001001,-8180,-6008.1
3,2025-01-01,8001002002,-6930,-3478.36
3,2025-01-01,8002001001,37610,66405.6
3,2025-01-01,8002002002,79060,56919.06
3,2025-01-01,8003001001,-7730,-7272.97
3,2025-01-01,10001001001,-753190,-474325.9
3,2025-01-01,10001002002,-673430,-447221.57
3,2025-02-01,1001001001,50653430,42830554.55
3,2025-02-01,1001002002,12822650,10541652.84
3,2025-02-01,2001001001,-341840,-259115.93
3,2025-02-01,2003001001,-259930,-227572.17
3,2025-02-01,2003002002,-139620,-108104.01
3,2025-02-01,2004001001,-13229660,-10674441.48
3,2025-02-01,2005001001,-4911820,-4056287.76
3,2025-02-01,2005002002,-1076280,-880641.42
3,2025-02-01,2005003003,-121650,-91190.22
3,2025-02-01,4001001001,-7051733.72,-5288716.86
3,2025-02-01,4001002007,-557583.18,-423097.34
3,2025-02-01,4001003010,-454057.23,-317323
3,2025-02-01,4002001001,-9004900,-7940185.2
3,2025-02-01,4002002002,-4375420,-3176073.99
3,2025-02-01,4002003003,-6238040,-5399325.89
3,2025-02-01,4003001001,-3054010,-2286773.34
3,2025-02-01,4003002002,-1005580,-952822.07
3,2025-02-01,4003003003,-5403070,-4573546.72
3,2025-02-01,4003004004,-54170,-31760.58
3,2025-02-01,6001001001,-1485741.02,-1469088.01
3,2025-02-01,6001002007,-113896.38,-117527.02
3,2025-02-01,6001003010,-96839.84,-102836.15
3,2025-02-01,6002001001,-387340,-317607.27
3,2025-02-01,6002002002,-170400,-158803.54
3,2025-02-01,6003001001,-102240,-85753.85
3,2025-02-01,6003002002,-185600,-158803.54
3,2025-02-01,6003003003,-174580,-142923.19
3,2025-02-01,6004001001,-411560,-323959.41
3,2025-02-01,6005001001,-795240,-635214.66
3,2025-02-01,6005002002,-161620,-133394.95
3,2025-02-01,6005003003,-34080,-31760.55
3,2025-02-01,6005004004,-302930,-269966.15
3,2025-02-01,6005005005,-49720,-38112.75
3,2025-02-01,6005006006,-226340,-196916.46
3,2025-02-01,8001001001,-8180,-5977.66
3,2025-02-01,8001002002,-6930,-5230.45
3,2025-02-01,8002001001,37610,44832.65
3,2025-02-01,8002002002,79060,44832.64
3,2025-02-01,8003001001,-7730,-4856.84
3,2025-02-01,10001001001,-753190,-720524.8
3,2025-02-01,10001002002,-673430,-624454.83
3,2025-03-01,1001001001,50653430,52637570.18
3,2025-03-01,1001002002,12822650,12860569.61
3,2025-03-01,2001001001,-341840,-377607.81
3,2025-03-01,2003001001,-259930,-266049.95
3,2025-03-01,2003002002,-139620,-128212.43
3,2025-03-01,2004001001,-13229660,-13099627.96
3,2025-03-01,2005001001,-4911820,-4977858.62
3,2025-03-01,2005002002,-1076280,-1080719.31
3,2025-03-01,2005003003,-121650,-147040.01
3,2025-03-01,4001001001,-7051733.72,-7221874.62
3,2025-03-01,4001002007,-557583.18,-577749.96
3,2025-03-01,4001003010,-454057.23,-505531.21
3,2025-03-01,4002001001,-9004900,-8977607.11
3,2025-03-01,4002002002,-4375420,-4683968.88
3,2025-03-01,4002003003,-6238040,-6245291.84
3,2025-03-01,4003001001,-3054010,-2810381.38
3,2025-03-01,4003002002,-1005580,-780661.34
3,2025-03-01,4003003003,-5403070,-5269465.1
3,2025-03-01,4003004004,-54170,-39032.94
3,2025-03-01,6001001001,-1485741.02,-1083281.19
3,2025-03-01,6001002007,-113896.38,-86662.48
3,2025-03-01,6001003010,-96839.84,-64996.86
3,2025-03-01,6002001001,-387340,-390330.6
3,2025-03-01,6002002002,-170400,-156132.16
3,2025-03-01,6003001001,-102240,-105389.17
3,2025-03-01,6003002002,-185600,-191261.89
3,2025-03-01,6003003003,-174580,-179552.01
3,2025-03-01,6004001001,-411560,-433267.01
3,2025-03-01,6005001001,-795240,-780661.34
3,2025-03-01,6005002002,-161620,-160035.43
3,2025-03-01,6005003003,-34080,-39032.93
3,2025-03-01,6005004004,-302930,-242004.93
3,2025-03-01,6005005005,-49720,-50742.87
3,2025-03-01,6005006006,-226340,-249811.5
3,2025-03-01,8001001001,-8180,-5043.33
3,2025-03-01,8001002002,-6930,-9169.72
3,2025-03-01,8002001001,37610,165055.29
3,2025-03-01,8002002002,79060,100867.1
3,2025-03-01,8003001001,-7730,-8252.74
3,2025-03-01,10001001001,-753190,-785977.68
3,2025-03-01,10001002002,-673430,-707379.91
3,2025-04-01,1001001001,50653430,58853508.92
3,2025-04-01,1001002002,12822650,14435953.88
3,2025-04-01,2001001001,-341840,-393494.07
3,2025-04-01,2003001001,-259930,-279266.46
3,2025-04-01,2003002002,-139620,-149424.97
3,2025-04-01,2004001001,-13229660,-14657892.56
3,2025-04-01,2005001001,-4911820,-5569999.17
3,2025-04-01,2005002002,-1076280,-1209276.14
3,2025-04-01,2005003003,-121650,-147186.54
3,2025-04-01,4001001001,-7051733.72,-7670966.34
3,2025-04-01,4001002007,-557583.18,-613677.3
3,2025-04-01,4001003010,-454057.23,-536967.63
3,2025-04-01,4002001001,-9004900,-10910616.67
3,2025-04-01,4002002002,-4375420,-4800671.24
3,2025-04-01,4002003003,-6238040,-6546369.96
3,2025-04-01,4003001001,-3054010,-3927822.02
3,2025-04-01,4003002002,-1005580,-1309273.87
3,2025-04-01,4003003003,-5403070,-6284515.23
3,2025-04-01,4003004004,-54170,-87284.8
3,2025-04-01,6001001001,-1485741.02,-1614940.27
3,2025-04-01,6001002007,-113896.38,-129195.21
3,2025-04-01,6001003010,-96839.84,-113045.81
3,2025-04-01,6002001001,-387340,-436424.5
3,2025-04-01,6002002002,-170400,-174569.74
3,2025-04-01,6003001001,-102240,-130927.27
3,2025-04-01,6003002002,-185600,-213847.94
3,2025-04-01,6003003003,-174580,-196390.97
3,2025-04-01,6004001001,-411560,-462610
3,2025-04-01,6005001001,-795240,-872849.18
3,2025-04-01,6005002002,-161620,-192026.71
3,2025-04-01,6005003003,-34080,-30549.56
3,2025-04-01,6005004004,-302930,-366596.57
3,2025-04-01,6005005005,-49720,-48006.55
3,2025-04-01,6005006006,-226340,-231304.95
3,2025-04-01,8001001001,-8180,-12312.6
3,2025-04-01,8001002002,-6930,-7695.36
3,2025-04-01,8002001001,37610,-30781.57
3,2025-04-01,8002002002,79060,82084.18
3,2025-04-01,8003001001,-7730,-6669.31
3,2025-04-01,10001001001,-753190,-879473.55
3,2025-04-01,10001002002,-673430,-791526.2
3,2025-05-01,1001001001,50653430,60064111.07
3,2025-05-01,1001002002,12822650,15815024.59
3,2025-05-01,2001001001,-341840,-379510.75
3,2025-05-01,2003001001,-259930,-304736.97
3,2025-05-01,2003002002,-139620,-157190.39
3,2025-05-01,2004001001,-13229660,-15175827.13
3,2025-05-01,2005001001,-4911820,-5766814.31
3,2025-05-01,2005002002,-1076280,-1252005.74
3,2025-05-01,2005003003,-121650,-146881.74
3,2025-05-01,4001001001,-7051733.72,-8240796.02
3,2025-05-01,4001002007,-557583.18,-659263.66
3,2025-05-01,4001003010,-454057.23,-576855.71
3,2025-05-01,4002001001,-9004900,-10244241.72
3,2025-05-01,4002002002,-4375420,-4899419.85
3,2025-05-01,4002003003,-6238040,-6681027.2
3,2025-05-01,4003001001,-3054010,-4008616.35
3,2025-05-01,4003002002,-1005580,-890803.51
3,2025-05-01,4003003003,-5403070,-6012924.55
3,2025-05-01,4003004004,-54170,-89080.23
3,2025-05-01,6001001001,-1485741.02,-2060199
3,2025-05-01,6001002007,-113896.38,-164815.91
3,2025-05-01,6001003010,-96839.84,-123611.93
3,2025-05-01,6002001001,-387340,-445401.66
3,2025-05-01,6002002002,-170400,-222700.75
3,2025-05-01,6003001001,-102240,-120258.36
3,2025-05-01,6003002002,-185600,-213792.74
3,2025-05-01,6003003003,-174580,-200430.67
3,2025-05-01,6004001001,-411560,-507757.91
3,2025-05-01,6005001001,-795240,-926435.62
3,2025-05-01,6005002002,-161620,-195976.61
3,2025-05-01,6005003003,-34080,-40086.03
3,2025-05-01,6005004004,-302930,-338505.26
3,2025-05-01,6005005005,-49720,-62356.1
3,2025-05-01,6005006006,-226340,-231608.82
3,2025-05-01,8001001001,-8180,-11154.21
3,2025-05-01,8001002002,-6930,-6373.82
3,2025-05-01,8002001001,37610,-127476.93
3,2025-05-01,8002002002,79060,116853.84
3,2025-05-01,8003001001,-7730,-9560.74
3,2025-05-01,10001001001,-753190,-796730.92
3,2025-05-01,10001002002,-673430,-819494.66
3,2025-06-01,1001001001,50653430,61737077.51
3,2025-06-01,1001002002,12822650,15335485.26
3,2025-06-01,2001001001,-341840,-449529.68
3,2025-06-01,2003001001,-259930,-315908.13
3,2025-06-01,2003002002,-139620,-189620.85
3,2025-06-01,2004001001,-13229660,-15414512.55
3,2025-06-01,2005001001,-4911820,-5857514.77
3,2025-06-01,2005002002,-1076280,-1271697.29
3,2025-06-01,2005003003,-121650,-130989.15
3,2025-06-01,4001001001,-7051733.72,-8470327.03
3,2025-06-01,4001002007,-557583.18,-677626.15
3,2025-06-01,4001003010,-454057.23,-592922.88
3,2025-06-01,4002001001,-9004900,-10987382.29
3,2025-06-01,4002002002,-4375420,-5035883.48
3,2025-06-01,4002003003,-6238040,-7782729.09
3,2025-06-01,4003001001,-3054010,-2884187.86
3,2025-06-01,4003002002,-1005580,-1373422.66
3,2025-06-01,4003003003,-5403070,-6592429.44
3,2025-06-01,4003004004,-54170,-45780.63
3,2025-06-01,6001001001,-1485741.02,-1270549.04
3,2025-06-01,6001002007,-113896.38,-101643.91
3,2025-06-01,6001003010,-96839.84,-88938.43
3,2025-06-01,6002001001,-387340,-457807.41
3,2025-06-01,6002002002,-170400,-228903.65
3,2025-06-01,6003001001,-102240,-100717.54
3,2025-06-01,6003002002,-185600,-196857.12
3,2025-06-01,6003003003,-174580,-215169.44
3,2025-06-01,6004001001,-411560,-485275.9
3,2025-06-01,6005001001,-795240,-924771.18
3,2025-06-01,6005002002,-161620,-196857.15
3,2025-06-01,6005003003,-34080,-36624.48
3,2025-06-01,6005004004,-302930,-398292.42
3,2025-06-01,6005005005,-49720,-59514.86
3,2025-06-01,6005006006,-226340,-247215.94
3,2025-06-01,8001001001,-8180,-7553.08
3,2025-06-01,8001002002,-6930,-9171.61
3,2025-06-01,8002001001,37610,113296.65
3,2025-06-01,8002002002,79060,75531.1
3,2025-06-01,8003001001,-7730,-9171.61
3,2025-06-01,10001001001,-753190,-809261.91
3,2025-06-01,10001002002,-673430,-763018.37
3,2025-07-01,1001001001,50653430,
3,2025-07-01,1001002002,12822650,
3,2025-07-01,2001001001,-341840,
3,2025-07-01,2003001001,-259930,
3,2025-07-01,2003002002,-139620,
3,2025-07-01,2004001001,-13229660,
3,2025-07-01,2005001001,-4911820,
3,2025-07-01,2005002002,-1076280,
3,2025-07-01,2005003003,-121650,
3,2025-07-01,4001001001,-7051733.72,
3,2025-07-01,4001002007,-557583.18,
3,2025-07-01,4001003010,-454057.23,
3,2025-07-01,4002001001,-9004900,
3,2025-07-01,4002002002,-4375420,
3,2025-07-01,4002003003,-6238040,
3,2025-07-01,4003001001,-3054010,
3,2025-07-01,4003002002,-1005580,
3,2025-07-01,4003003003,-5403070,
3,2025-07-01,4003004004,-54170,
3,2025-07-01,6001001001,-1485741.02,
3,2025-07-01,6001002007,-113896.38,
3,2025-07-01,6001003010,-96839.84,
3,2025-07-01,6002001001,-387340,
3,2025-07-01,6002002002,-170400,
3,2025-07-01,6003001001,-102240,
3,2025-07-01,6003002002,-185600,
3,2025-07-01,6003003003,-174580,
3,2025-07-01,6004001001,-411560,
3,2025-07-01,6005001001,-795240,
3,2025-07-01,6005002002,-161620,
3,2025-07-01,6005003003,-34080,
3,2025-07-01,6005004004,-302930,
3,2025-07-01,6005005005,-49720,
3,2025-07-01,6005006006,-226340,
3,2025-07-01,8001001001,-8180,
3,2025-07-01,8001002002,-6930,
3,2025-07-01,8002001001,37610,
3,2025-07-01,8002002002,79060,
3,2025-07-01,8003001001,-7730,
3,2025-07-01,10001001001,-753190,
3,2025-07-01,10001002002,-673430,
3,2025-08-01,1001001001,50653430,
3,2025-08-01,1001002002,12822650,
3,2025-08-01,2001001001,-341840,
3,2025-08-01,2003001001,-259930,
3,2025-08-01,2003002002,-139620,
3,2025-08-01,2004001001,-13229660,
3,2025-08-01,2005001001,-4911820,
3,2025-08-01,2005002002,-1076280,
3,2025-08-01,2005003003,-121650,
3,2025-08-01,4001001001,-7051733.72,
3,2025-08-01,4001002007,-557583.18,
3,2025-08-01,4001003010,-454057.23,
3,2025-08-01,4002001001,-9004900,
3,2025-08-01,4002002002,-4375420,
3,2025-08-01,4002003003,-6238040,
3,2025-08-01,4003001001,-3054010,
3,2025-08-01,4003002002,-1005580,
3,2025-08-01,4003003003,-5403070,
3,2025-08-01,4003004004,-54170,
3,2025-08-01,6001001001,-1485741.02,
3,2025-08-01,6001002007,-113896.38,
3,2025-08-01,6001003010,-96839.84,
3,2025-08-01,6002001001,-387340,
3,2025-08-01,6002002002,-170400,
3,2025-08-01,6003001001,-102240,
3,2025-08-01,6003002002,-185600,
3,2025-08-01,6003003003,-174580,
3,2025-08-01,6004001001,-411560,
3,2025-08-01,6005001001,-795240,
3,2025-08-01,6005002002,-161620,
3,2025-08-01,6005003003,-34080,
3,2025-08-01,6005004004,-302930,
3,2025-08-01,6005005005,-49720,
3,2025-08-01,6005006006,-226340,
3,2025-08-01,8001001001,-8180,
3,2025-08-01,8001002002,-6930,
3,2025-08-01,8002001001,37610,
3,2025-08-01,8002002002,79060,
3,2025-08-01,8003001001,-7730,
3,2025-08-01,10001001001,-753190,
3,2025-08-01,10001002002,-673430,
3,2025-09-01,1001001001,50653430,
3,2025-09-01,1001002002,12822650,
3,2025-09-01,2001001001,-341840,
3,2025-09-01,2003001001,-259930,
3,2025-09-01,2003002002,-139620,
3,2025-09-01,2004001001,-13229660,
3,2025-09-01,2005001001,-4911820,
3,2025-09-01,2005002002,-1076280,
3,2025-09-01,2005003003,-121650,
3,2025-09-01,4001001001,-7051733.72,
3,2025-09-01,4001002007,-557583.18,
3,2025-09-01,4001003010,-454057.23,
3,2025-09-01,4002001001,-9004900,
3,2025-09-01,4002002002,-4375420,
3,2025-09-01,4002003003,-6238040,
3,2025-09-01,4003001001,-3054010,
3,2025-09-01,4003002002,-1005580,
3,2025-09-01,4003003003,-5403070,
3,2025-09-01,4003004004,-54170,
3,2025-09-01,6001001001,-1485741.02,
3,2025-09-01,6001002007,-113896.38,
3,2025-09-01,6001003010,-96839.84,
3,2025-09-01,6002001001,-387340,
3,2025-09-01,6002002002,-170400,
3,2025-09-01,6003001001,-102240,
3,2025-09-01,6003002002,-185600,
3,2025-09-01,6003003003,-174580,
3,2025-09-01,6004001001,-411560,
3,2025-09-01,6005001001,-795240,
3,2025-09-01,6005002002,-161620,
3,2025-09-01,6005003003,-34080,
3,2025-09-01,6005004004,-302930,
3,2025-09-01,6005005005,-49720,
3,2025-09-01,6005006006,-226340,
3,2025-09-01,8001001001,-8180,
3,2025-09-01,8001002002,-6930,
3,2025-09-01,8002001001,37610,
3,2025-09-01,8002002002,79060,
3,2025-09-01,8003001001,-7730,
3,2025-09-01,10001001001,-753190,
3,2025-09-01,10001002002,-673430,
3,2025-10-01,1001001001,50653430,
3,2025-10-01,1001002002,12822650,
3,2025-10-01,2001001001,-341840,
3,2025-10-01,2003001001,-259930,
3,2025-10-01,2003002002,-139620,
3,2025-10-01,2004001001,-13229660,
3,2025-10-01,2005001001,-4911820,
3,2025-10-01,2005002002,-1076280,
